0.36577,0.13403,0.68339,0.58093,8.3424
0.65331,0.26736,0.4482,0.9927,12.813
0.0020574,0.69445,0.94856,0.3235,16.863
0.76203,0.027183,0.80815,0.87294,32.592
0.39327,0.95025,0.3068,0.4513,10.788
0.61792,0.58395,0.57332,0.098118,12.838
0.22476,0.37811,0.072951,0.71068,11.241
0.93448,0.53561,0.92321,0.49277,25.274
0.28321,0.48699,0.42283,0.8236,13.315
0.69577,0.10384,0.68923,0.71975,12.02
0.084538,0.93413,0.18788,0.080817,10.153
0.83677,0.34401,0.047592,0.59805,11.892
0.44359,0.67833,0.54795,0.21059,14.605
0.54325,0.79531,0.31264,0.37303,16.771
0.17449,0.24291,0.81398,0.95141,10.499
0.9436,0.16556,0.26827,0.0087469,13.541
0.33676,0.87433,0.76862,0.6828,14.348
0.67449,0.72624,0.095886,0.767,18
0.043245,0.29829,0.59721,0.40886,12.68
0.78322,0.98216,0.64389,0.89457,11.113
0.43447,0.057997,0.1435,0.28887,15.338
0.58455,0.40977,0.97247,0.13827,10.019
0.19576,0.61451,0.4711,0.56086,12.816
0.88763,0.92018,0.45745,0.76371,20.352
0.26761,0.11778,0.95877,0.43536,17.961
0.74267,0.46912,0.1611,0.023037,18.548
0.10019,0.55344,0.66144,0.66047,13.182
0.85237,0.22895,0.58356,0.14351,16.43
0.49044,0.80924,0.082191,0.53241,13.823
0.5276,0.66047,0.78622,0.88614,19.71
0.12759,0.36186,0.28583,0.30535,11.797
0.99045,0.2849,0.86672,0.74844,18.054
0.35236,0.73964,0.36537,0.07582,15.231
0.62759,0.85705,0.50694,0.47655,12.54
0.027595,0.18289,0.0065695,0.83227,11.992
0.76762,0.60113,0.24062,0.34629,34.376
0.38762,0.42318,0.74195,0.95446,11.086
0.6002,0.040698,0.38182,0.62014,25.041
0.24266,0.99947,0.88218,0.19605,13.719
0.90893,0.086111,0.12179,0.97646,15.566
0.30894,0.88961,0.62215,0.33216,11.695
0.70916,0.52154,0.26189,0.24851,14.406
0.07109,0.43832,0.76322,0.57591,11.636
0.81885,0.77746,0.99739,0.12022,11.697
0.46133,0.19803,0.49702,0.69616,9.7988
0.54889,0.33031,0.63848,0.84621,12.967
0.16891,0.62978,0.13713,0.45436,11.977
0.96132,0.70881,0.71814,0.52298,33.659
0.31886,0.25297,0.21775,0.16045,13.392
0.6689,0.15228,0.92166,0.26376,20.718
0.048898,0.82535,0.42029,0.93537,12.671
0.80894,0.39246,0.34253,0.3862,37.411
0.40893,0.56955,0.84287,0.80537,14.246
0.57108,0.96852,0.045068,0.64347,11.667
0.20917,0.0088912,0.54639,0.032409,10.814
0.90201,0.68581,0.014664,0.052818,14.954
0.25518,0.35217,0.51429,0.63068,10.3
0.73361,0.23476,0.37462,0.79642,17.73
0.1112,0.78783,0.87327,0.40264,11.763
0.87459,0.49459,0.88955,0.91691,24.139
0.47017,0.54363,0.3899,0.2746,12.618
0.51076,0.92611,0.74852,0.17526,14.347
0.14638,0.096246,0.24986,0.50068,9.7597
0.97016,0.050511,0.66888,0.44382,21.123
0.3746,0.974,0.16922,0.86498,11.479
0.64637,0.62266,0.9653,0.71864,12.473
0.010772,0.41725,0.46662,0.10559,9.3679
0.75517,0.86674,0.294,0.5884,14.565
0.40202,0.15755,0.79361,0.22779,12.639
0.61119,0.30631,0.0914,0.31553,17.239
0.23362,0.73383,0.59003,0.98522,15.899
0.92772,0.32047,0.41394,0.21873,16.563
0.2921,0.65521,0.91257,0.60571,12.569
0.68889,0.7559,0.21023,0.94375,12.129
0.093314,0.20393,0.70984,0.36488,13.343
0.82986,0.51182,0.53735,0.81545,10.551
0.45227,0.46363,0.038668,0.48511,13.245
0.53646,0.064667,0.83463,0.088477,16.02
0.18329,0.89539,0.33497,0.72789,9.0072
0.95228,0.9432,0.75411,0.29647,18.965
0.32985,0.018613,0.25544,0.90266,16.309
0.6833,0.38668,0.61394,0.55277,16.586
0.036454,0.591,0.1143,0.13067,10.673
0.79211,0.12685,0.1307,0.6752,18.466
0.42771,0.8352,0.62935,0.00065964,12.025
0.59332,0.70291,0.48955,0.41695,16.131
0.18888,0.27453,0.98918,0.7746,9.4674
0.88081,0.18957,0.94036,0.54044,18.471
0.27644,0.77029,0.44071,0.15105,9.0302
0.73573,0.63696,0.67427,0.29781,17.564
0.10891,0.33877,0.17561,0.87811,9.735
0.84552,0.88104,0.065481,0.42733,25.615
0.49918,0.079068,0.56511,0.75617,11.485
0.52087,0.44537,0.30037,0.66801,12.866
0.13645,0.53011,0.79902,0.031063,12.875
0.99919,0.57801,0.34476,0.96193,17.488
0.34551,0.39964,0.84437,0.35426,13.205
0.63646,0.0017108,0.017205,0.18809,13.064
0.020864,0.96005,0.51584,0.61266,12.19
0.77645,0.26154,0.71963,0.068343,12.996
0.3808,0.71585,0.21997,0.74048,10.629
0.60891,0.81831,0.89111,0.84024,12.112
0.23572,0.14372,0.39243,0.48402,18.337
0.91761,0.80122,0.60373,0.68801,21.19
0.30203,0.22136,0.10505,0.11256,14.493
0.71796,0.36945,0.77606,0.46202,12.906
0.064297,0.66849,0.2764,0.85436,10.738
0.82775,0.10962,0.48031,0.3403,11.814
0.45457,0.91269,0.97895,0.98412,10.051
0.55766,0.56093,0.15167,0.56825,14.953
0.16203,0.47728,0.65128,0.24036,11.949
0.95456,0.4312,0.19713,0.79777,18.601
0.32775,0.60872,0.69578,0.37811,13.288
0.66202,0.99188,0.43093,0.040496,14.275
0.057673,0.032677,0.93055,0.65107,10.156
0.80202,0.7478,0.82055,0.16805,24.781
0.41762,0.29238,0.32188,0.53107,17.305
0.56429,0.1754,0.55531,0.92728,13.94
0.21797,0.84889,0.055672,0.25616,13.14
0.8972,0.17911,0.24231,0.13958,13.923
0.25817,0.8454,0.74387,0.55973,10.782
0.72087,0.74345,0.38333,0.8979,12.428
0.12187,0.29646,0.88392,0.28585,10.458
0.86185,0.98765,0.86914,0.76765,20.555
0.48084,0.036631,0.36753,0.40805,14.94
0.50595,0.43503,0.50918,0.011288,14.107
0.14936,0.6051,0.0085464,0.67998,10.276
0.98085,0.55722,0.5898,0.37354,18.782
0.36184,0.48077,0.08821,0.95046,10.907
0.64936,0.11398,0.7924,0.6007,13.012
0.0059427,0.90862,0.29179,0.20786,16.339
0.75817,0.37368,0.46297,0.72119,34.701
0.39719,0.66454,0.96455,0.079812,12.803
0.62188,0.79739,0.16655,0.49598,16.748
0.22086,0.22497,0.66716,0.82046,8.9494
0.93058,0.8135,0.32888,0.1006,23.117
0.28717,0.14831,0.82948,0.70779,12.73
0.69968,0.26479,0.031601,0.87366,12.612
0.080687,0.71288,0.53318,0.45054,11.446
0.84065,0.0050843,0.70424,0.99609,19.646
0.43965,0.95696,0.20362,0.32053,16.056
0.53932,0.57333,0.90795,0.22107,18.245
0.17835,0.40411,0.40635,0.57973,10.78
0.93964,0.45017,0.98748,0.39788,13.373
0.34066,0.52552,0.48685,0.78581,14.612
0.67835,0.87779,0.62863,0.6396,18.541
0.03933,0.082045,0.12702,0.059777,9.8326
0.78716,0.63359,0.11212,0.51129,11.641
0.43058,0.34187,0.61271,0.18001,11.974
0.58068,0.19425,0.25228,0.26762,11.223
0.19969,0.76581,0.75385,0.90799,12.833
0.88367,0.69844,0.8027,0.64215,19.781
0.27151,0.27922,0.30109,0.033524,18.394
0.74652,0.12995,0.56781,0.38286,17.111
0.096279,0.83182,0.067176,0.80838,11.07
0.85631,0.38965,0.17587,0.26312,14.221
0.48656,0.58774,0.67743,0.9362,13.003
0.52373,0.93861,0.44195,0.52046,12.277
0.13151,0.023422,0.94254,0.16329,11.621
0.98655,0.06914,0.3966,0.84569,18.358
0.35632,0.8907,0.89817,0.4553,11.462
0.63151,0.50872,0.22512,0.11756,14.665
0.023741,0.467,0.72572,0.69887,11.777
0.7715,0.75292,0.52342,0.24708,12.791
0.38368,0.20718,0.021829,0.57693,9.7398
0.59627,0.32506,0.85097,0.97327,24.985
0.24653,0.65041,0.35036,0.33531,14.042
0.91279,0.30993,0.65349,0.61767,21.239
0.30502,0.73,0.15287,0.19895,11.692
0.70522,0.86279,0.98213,0.34559,11.461
0.074971,0.16177,0.48054,0.95523,12.184
0.815,0.61859,0.27812,0.47315,37.151
0.46524,0.4216,0.77872,0.83522,12.95
0.55285,0.054007,0.1058,0.74718,12.395
0.16501,0.9703,0.60737,0.076997,12.109
0.96525,0.9225,0.061303,0.88289,31.883
0.31499,0.10008,0.56189,0.30844,13.9
0.66502,0.49854,0.32654,0.14215,15.648
0.052844,0.5394,0.8281,0.53349,10.381
0.80502,0.23883,0.93667,0.020436,23.785
0.41279,0.78348,0.43604,0.66325,14.063
0.57498,0.68232,0.70288,0.76313,11.759
0.20521,0.35588,0.20127,0.43624,12.218
0.90591,0.96407,0.73302,0.41558,17.17
0.25122,0.013605,0.23362,0.77568,18.521
0.7297,0.39559,0.90432,0.67195,17.542
0.11505,0.56621,0.4059,0.00375,10.116
0.87071,0.15529,0.35888,0.55219,24.194
0.47411,0.82213,0.85826,0.13155,13.073
0.51469,0.70425,0.031144,0.29387,15.171
0.14251,0.25781,0.52955,0.90543,10.271
0.97412,0.33475,0.075652,0.087777,21.51
0.3707,0.62507,0.57502,0.72866,8.0355
0.64252,0.77434,0.31048,0.81298,12.73
0.014685,0.20137,0.80887,0.48801,9.3225
0.75123,0.51854,0.94979,0.94249,15.508
0.4059,0.44154,0.45038,0.36606,14.514
0.61506,0.090672,0.68365,0.21533,14.253
0.22969,0.88477,0.18522,0.60866,10.698
0.92379,0.044281,0.81863,0.31287,18.309
0.29597,0.99561,0.3202,0.98794,14.478
0.69277,0.59715,0.55358,0.58788,11.945
0.089367,0.42738,0.05417,0.22873,11.153
0.83377,0.85295,0.19497,0.71545,11.101
0.44842,0.18721,0.69336,0.10875,14.073
0.53256,0.28836,0.42895,0.44239,20.906
0.18725,0.7359,0.92832,0.866,8.943
0.94841,0.65689,0.47429,0.17192,12.942
0.33378,0.36572,0.9727,0.5037,14.188
0.68724,0.23293,0.14571,0.91559,12.324
0.032572,0.80505,0.64509,0.27571,11.058
0.79596,0.47323,0.59795,0.7939,19.601
0.4238,0.54913,0.099532,0.40548,17.027
0.58936,0.91671,0.77034,0.052178,16.384
0.19278,0.12152,0.27094,0.63151,14.217
0.87694,0.41351,0.28462,0.92866,25.239
0.28037,0.61104,0.784,0.25509,8.8749
0.73967,0.97784,0.081961,0.17132,20.169
0.10502,0.0621,0.58037,0.528,9.1427
0.84937,0.72204,0.65877,0.041062,16.419
0.49527,0.30227,0.15937,0.65018,11.117
0.51691,0.16943,0.95513,0.80036,12.157
0.14035,0.87075,0.45671,0.37532,11.736
0.99526,0.79158,0.87561,0.56897,18.951
0.34938,0.24638,0.3762,0.23961,14.827
0.64034,0.34833,0.7344,0.34279,11.972
0.016921,0.67422,0.23597,0.98123,14.054
0.78037,0.10803,0.0014582,0.46326,11.702
0.37695,0.93015,0.50083,0.85317,11.136
0.60501,0.53175,0.36124,0.6914,25.05
0.23968,0.49058,0.85963,0.10959,20.067
0.92157,0.57912,0.13641,0.84288,15.919
0.29813,0.38267,0.6348,0.48129,13.81
0.71411,0.0304,0.49533,0.068848,12.561
0.068213,0.94724,0.99469,0.73952,11.097
0.8238,0.2707,0.76006,0.19129,11.707
0.45845,0.69132,0.26163,0.60952,10.411
0.56153,0.83894,0.61996,0.96337,13.942
0.1581,0.13847,0.12055,0.35325,14.972
0.95846,0.21581,0.53932,0.67133,18.892
0.32379,0.75991,0.040902,0.028034,18.547
0.65811,0.64343,0.83678,0.42864,13.988
0.061524,0.31643,0.33739,0.75504,10.265
0.79814,0.89922,0.41567,0.30035,24.361
0.42156,0.076256,0.91407,0.87529,17.42
0.56822,0.45989,0.21215,0.54109,12
0.2141,0.5002,0.71153,0.15024,9.1957
0.89235,0.50634,0.42457,0.60471,13.148
0.26478,0.45376,0.9252,0.21191,18.129
0.72395,0.070666,0.18979,0.36196,14.326
0.1208,0.9048,0.6914,0.93885,11.139
0.86521,0.31475,0.54993,0.49196,19.6
0.47961,0.6451,0.049343,0.81641,13.536
0.50138,0.76214,0.81614,0.73276,11.117
0.15582,0.21359,0.31457,0.091418,12.39
0.9796,0.13624,0.76676,0.9017,21.062
0.36522,0.84116,0.26616,0.28963,8.3088
0.65581,0.69301,0.59541,0.12773,12.338
0.001385,0.26903,0.093831,0.54791,15.949
0.76477,0.95283,0.1414,0.0074829,34.786
0.39236,0.024825,0.64202,0.6762,10.909
0.62079,0.37653,0.46906,0.7795,12.575
0.22396,0.58524,0.97066,0.41987,12.038
0.9371,0.48444,0.025492,0.62776,22.237
0.28266,0.53787,0.52709,0.047915,8.9822
0.69827,0.93574,0.35402,0.40164,11.084
0.083867,0.10246,0.85463,0.7896,11.173
0.83952,0.67591,0.90233,0.27946,30.802
0.44267,0.34666,0.40075,0.91985,15.716
0.54612,0.24414,0.72987,0.50753,13.123
0.17369,0.79379,0.22926,0.17622,10.688
0.94268,0.87298,0.68159,0.86204,13.042
0.33951,0.1672,0.18002,0.43896,14.654
0.6737,0.30059,0.94669,0.10464,20.886
0.046115,0.72372,0.4461,0.7118,13.134
0.78267,0.05651,0.30475,0.2327,11.956
0.43709,0.98342,0.80636,0.59132,15.224
0.58388,0.61718,0.070836,0.99205,10.705
0.19826,0.40738,0.57147,0.31653,13.108
0.89025,0.11929,0.62418,0.11355,13.176
0.26706,0.91894,0.12359,0.69484,19.408
0.74517,0.55081,0.76532,0.85728,17.113
0.099519,0.47155,0.26376,0.46692,13.755
0.85512,0.81064,0.49881,0.97727,15.892
0.48952,0.22735,0.99944,0.33935,12.885
0.53047,0.35958,0.13898,0.2355,20.884
0.12679,0.66302,0.64059,0.56531,11.204
0.98953,0.74205,0.21558,0.37907,20.42
0.35511,0.28224,0.7162,0.80462,11.033
0.6268,0.18161,0.41832,0.65402,13.038
0.030463,0.85852,0.91991,0.04536,13.194
0.76707,0.42569,0.84095,0.52425,35.017
0.39025,0.59882,0.34035,0.16706,10.851
0.59953,0.99784,0.54466,0.25125,24.691
0.24516,0.042063,0.043078,0.92436,17.131
0.90801,0.88701,0.96088,0.15397,17.362
0.31169,0.088454,0.45931,0.54534,13.263
0.70836,0.43985,0.6635,0.87911,13.323
0.073959,0.52021,0.16289,0.30463,12.863
0.8183,0.19578,0.084057,0.75131,11.968
0.46395,0.77991,0.58565,0.42439,9.8545
0.54822,0.63121,0.28764,0.024214,12.15
0.17141,0.32863,0.78826,0.66705,11.939
0.96395,0.25167,0.36338,0.35719,32.395
0.31831,0.71038,0.86499,0.9668,13.956
0.6714,0.82772,0.0043979,0.61362,17.283
0.048227,0.14971,0.50503,0.19493,12.725
0.81168,0.5679,0.74021,0.73557,38.888
0.40802,0.39391,0.23864,0.065425,15.093
0.57395,0.011371,0.88026,0.4772,11.33
0.20837,0.9663,0.37967,0.83924,13.694
0.89926,0.35364,0.91041,0.82456,17.146
0.2561,0.68454,0.41201,0.49962,11.443
0.73075,0.78517,0.70786,0.083758,17.602
0.11199,0.23716,0.20848,0.72461,11.245
0.87197,0.54499,0.036753,0.20376,28.981
0.47072,0.49296,0.53517,0.59705,12.716
0.50826,0.093934,0.33323,0.94651,13.657
0.14705,0.92862,0.83263,0.37011,9.6054
0.97071,0.97644,0.25748,0.6838,22.109
0.37198,0.047878,0.75592,0.01557,8.4351
0.64704,0.41601,0.1164,0.41178,12.816
0.008269,0.62417,0.61581,0.7719,16.496
0.75609,0.16009,0.63114,0.28203,14.444
0.39927,0.86446,0.13275,0.89361,12.296
0.61199,0.73224,0.99103,0.556,12.097
0.23075,0.30771,0.49166,0.13533,12.119
0.92827,0.65264,0.5123,0.91183,16.591
0.28948,0.32284,0.012936,0.27192,12.944
0.68956,0.20549,0.8711,0.18376,12.003
0.090812,0.7546,0.37271,0.51556,12.285
0.83077,0.46141,0.38816,0.055942,10.405
0.44953,0.5143,0.88757,0.6353,14.455
0.53726,0.89684,0.24793,0.78206,16.843
0.18042,0.063012,0.74636,0.39362,10.87
0.94953,0.017279,0.17134,0.58385,18.509
0.33077,0.94474,0.67074,0.22473,16.568
0.68043,0.59334,0.46867,0.32449,18.326
0.037249,0.38408,0.96709,0.99952,12.83
0.78949,0.83351,0.79548,0.44643,19.547
0.42826,0.12828,0.2961,0.87,11.975
0.59082,0.27698,0.59184,0.70383,15.851
0.18955,0.70066,0.093434,0.097158,11.977
0.88136,0.77196,0.10319,0.3312,20.897
0.27382,0.18813,0.60161,0.96961,9.0283
0.7364,0.33628,0.27461,0.57297,18.553
0.1064,0.63917,0.774,0.24364,9.3221
0.84643,0.080357,0.97685,0.70298,26.952
0.49644,0.87946,0.47844,0.12121,10.614
0.52167,0.52775,0.64924,0.45926,12.062
0.13358,0.44795,0.14986,0.84913,13.025
0.99644,0.40187,0.69751,0.15946,18.056
0.34643,0.57555,0.19912,0.51616,14.213
0.63359,0.95864,0.93247,0.93245,12.554
0.021656,0.0034118,0.43311,0.25885,13.155
0.77383,0.71847,0.32386,0.81222,14.234
0.38135,0.25921,0.82229,0.38716,9.9868
0.60641,0.14217,0.057834,0.037272,22.022
0.23639,0.81963,0.55725,0.64642,16.057
0.91486,0.21883,0.43891,0.43242,21.263
0.30295,0.80352,0.93832,0.75885,13.971
0.71509,0.67013,0.17374,0.65951,14.936
0.065091,0.3681,0.67218,0.016188,10.621
0.82512,0.91031,0.56305,0.53731,11.604
0.45512,0.1123,0.063688,0.14643,11.037
0.55516,0.47854,0.79691,0.31217,13.244
0.1627,0.55944,0.29852,0.88714,12.161
0.95511,0.60734,0.8463,0.072901,18.905
0.32513,0.43281,0.34691,0.74354,16.136
0.66269,0.034943,0.51759,0.83128,17.096
0.055171,0.98932,0.019183,0.46972,12.316
0.80294,0.29086,0.22215,0.95932,22.816
0.41487,0.74902,0.72154,0.34923,19.837
0.56509,0.85154,0.39442,0.2029,13.906
0.2151,0.17298,0.89284,0.62109,9.7379
0.89472,0.29584,0.48374,0.030017,13.088
0.26059,0.7424,0.98339,0.6694,10.549
0.71937,0.84453,0.15601,0.75696,13.038
0.12332,0.17782,0.65469,0.42665,10.824
0.85942,0.60436,0.60813,0.87721,19.844
0.48331,0.43361,0.10852,0.29837,13.729
0.5045,0.036132,0.77942,0.15222,11.776
0.15086,0.98648,0.28079,0.53916,10.28
0.98331,0.90924,0.8249,0.48322,19.169
0.35943,0.11502,0.32528,0.8409,11.204
0.65085,0.48164,0.55875,0.74151,12.518
0.0045111,0.55851,0.060105,0.066932,16.07
0.76058,0.22572,0.20051,0.61151,34.045
0.39473,0.79881,0.70015,0.18938,12.793
0.62331,0.66504,0.43535,0.35518,12.537
0.21937,0.37485,0.93401,0.96139,10.03
0.93202,0.71143,0.069838,0.24153,22.717
0.28566,0.26401,0.5685,0.56698,12.735
0.7021,0.14711,0.30381,0.98321,11.101
0.078204,0.81297,0.80345,0.34086,11.729
0.84216,0.40303,0.94374,0.85515,30.05
0.43821,0.57267,0.44509,0.46134,15.243
0.54181,0.95563,0.67869,0.11151,18.054
0.17594,0.0041872,0.17907,0.68941,10.042
0.93821,0.083492,0.72306,0.25708,27.527
0.34215,0.87856,0.22442,0.92674,14.471
0.67595,0.52672,0.89545,0.52992,19.766
0.041799,0.4507,0.39584,0.16934,12.618
0.78567,0.76689,0.34916,0.6521,11.485
0.43201,0.1949,0.84784,0.039085,12.294
0.57821,0.3432,0.02057,0.37731,12.086
0.20209,0.63449,0.52023,0.79844,13.252
0.88518,0.83077,0.53388,0.50171,20.176
0.27007,0.12932,0.034265,0.17385,25.181
0.74901,0.27792,0.83024,0.2738,15.117
0.093863,0.69757,0.3316,0.91758,12.563
0.85775,0.021997,0.40949,0.40356,15.451
0.48505,0.93786,0.90915,0.79588,13.393
0.52615,0.58656,0.20682,0.62953,20.667
0.12903,0.38915,0.7055,0.054108,10.832
0.98505,0.46806,0.12632,0.98601,17.919
0.35775,0.50935,0.62597,0.31485,11.065
0.62904,0.892,0.48609,0.22675,12.606
0.026139,0.070014,0.98476,0.5898,11.773
0.77008,0.65183,0.75071,0.10676,13.12
0.38517,0.32581,0.25108,0.71737,10.913
0.59387,0.20836,0.60951,0.86407,15.755
0.249,0.75343,0.11086,0.44438,13.978
0.91037,0.16099,0.88517,0.72674,21.098
0.30749,0.86134,0.38652,0.089767,11.05
0.70377,0.72946,0.74507,0.48604,11.292
0.076471,0.30872,0.24544,0.81491,11.915
0.81252,0.96964,0.01127,0.36408,40.979
0.46766,0.052921,0.50993,0.94442,12.633
0.55135,0.42069,0.37019,0.60674,12.952
0.16646,0.61726,0.86983,0.21732,11.964
0.96766,0.54018,0.29053,0.77369,32.229
0.31253,0.49999,0.78921,0.41751,12.615
0.66645,0.10062,0.087013,0.0018264,30.888
0.051361,0.92371,0.58667,0.67393,9.539
0.80748,0.35654,0.66443,0.12963,23.94
0.41038,0.68341,0.1658,0.55417,14.973
0.57647,0.78438,0.96189,0.90344,10.078
0.20377,0.24016,0.46228,0.2958,10.315
0.90349,0.56513,0.994,0.30651,17.24
0.25371,0.39494,0.49266,0.88487,10.378
0.72826,0.01228,0.63404,0.5315,15.783
0.11656,0.96318,0.13369,0.14407,11.874
0.86823,0.25636,0.11742,0.66126,19.702
0.47653,0.70347,0.61877,0.022357,13.097
